Step,Actor Loss,Critic Loss
169,0.044040325310894274,-0.1351014539430364
170,0.04229493873313737,-0.13344808409014072
171,0.04150989512986859,-0.1307976319063869
172,0.04147525516355618,-0.12786142156102184
173,0.041930259930379875,-0.12592957287554699
174,0.04413571746624648,-0.12649127455635714
175,0.04644398787708588,-0.12812126637294627
176,0.047917063143882575,-0.12981285087991729
177,0.04787184719312247,-0.13076172516504578
178,0.046733067534779155,-0.1297216231374953
179,0.04335191341801535,-0.12611925702761528
180,0.04008166864455155,-0.12183721654012895
181,0.03917356164395823,-0.11858519594350067
182,0.039980232864467696,-0.11630770062913036
183,0.041311424303053984,-0.11545903981481181
184,0.04344126113364697,-0.11582099162981482
185,0.045809767552254986,-0.11701641481658112
186,0.04611494850106001,-0.11853563167784453
187,0.04544391672887768,-0.12078070250459398
188,0.044496540302404367,-0.12328876257941099
189,0.04327489503714693,-0.12547818653353554
190,0.04152836642407716,-0.12712485820452032
191,0.04017656844316134,-0.12709910895309062
192,0.039774934848043175,-0.12663943105638203
193,0.03950312341645486,-0.12709844858891375
194,0.039417686025015074,-0.12856922420802785
195,0.0394371430108081,-0.12968456054664199
196,0.039023512703990314,-0.13080528934970947
197,0.03759367252107916,-0.1310594096979781
198,0.03580889407067981,-0.1289744556501683
199,0.03378678397898159,-0.12613592862371217
200,0.03189692768465922,-0.12356127741999665
201,0.029748573825103018,-0.12093847137325728
202,0.028307225474675384,-0.11938330044703316
203,0.02757447776048877,-0.11931006337042535
204,0.027209205343902636,-0.1208084829745441
205,0.027715262855530755,-0.12412171387492933
206,0.028382077671155755,-0.12736943835367207
207,0.029397870487111375,-0.13036495456868238
208,0.030366691563723652,-0.13291849764732203
209,0.031430635972964104,-0.1329506655559223
210,0.03205558421712638,-0.1320146417270771
211,0.033380252117752286,-0.1318974533524867
212,0.03444691137124401,-0.13049762098992104
213,0.03551432661200904,-0.128776803355437
214,0.03548669686734056,-0.12815425459013835
215,0.03408413496928037,-0.12605141964723673
216,0.03134428424342231,-0.12382761731578208
217,0.027352367053460357,-0.12308155258505334
218,0.02315902244596662,-0.12249370258576006
219,0.019562747917750214,-0.12203016040104771
220,0.017349524243995763,-0.12257019253048618
221,0.016077833465025625,-0.12345308659379887
222,0.016580117571504103,-0.12346544032014356
223,0.01712027960649911,-0.12432970894376506
224,0.01899557051252123,-0.12604299357808071
225,0.021220013140902733,-0.12810617765104226
226,0.023612122986944886,-0.12926175585526994
227,0.02521783984435464,-0.13137536336306802
228,0.026214254600765874,-0.13235642997635788
229,0.024942841430023257,-0.1319640337005342
230,0.022940332016038373,-0.1314852809261322
231,0.021480927516324976,-0.1314453520850428
232,0.019614137046128036,-0.13023377838592373
233,0.017968690609789555,-0.1286292167628514
234,0.018284793849441244,-0.1279219822037555
235,0.019287957238277597,-0.12696292441619636
236,0.020441293382850376,-0.1265814421544361
237,0.021905194917232675,-0.12612219532950156
238,0.023402124637948996,-0.1264463103131808
239,0.02348497798118806,-0.12564843754328517
240,0.02168071673130837,-0.12363064616390561
241,0.020321939680667814,-0.12147766456254697
242,0.019251860428274155,-0.12072367679130715
243,0.018404292805608492,-0.1205084458944149
244,0.019309610473483042,-0.12145600591973911
245,0.021818892687185985,-0.12322576316821095
246,0.02221752764016611,-0.12399950912420979
247,0.02295507722180276,-0.12387641016661771
248,0.023010916801766874,-0.12288240257899452
249,0.0212820719797567,-0.12155745833265692
250,0.018566724882978593,-0.12052789063331279
251,0.01681618120911075,-0.11902836226396168
252,0.0135861511137019,-0.11700270919681012
253,0.011236122489839899,-0.11661469461138452
254,0.008969861026685047,-0.117375661570348
255,0.008918373093175627,-0.11851503455701409
256,0.00915386531478998,-0.1213497200791117
257,0.01013304619125172,-0.12553844258759878
258,0.012168717417111303,-0.1277285275381937
259,0.015054647698456835,-0.13006439279047344
260,0.017018042592138554,-0.13297126979230772
261,0.018643303246239064,-0.13382672178794777
262,0.019616846412218426,-0.13330524815183878
263,0.018859733791764675,-0.1332717763613699
264,0.017027707589516914,-0.13071507399985227
265,0.013654452973224472,-0.12777314916167842
266,0.010827894142503304,-0.1266826321047564
267,0.009048486769126148,-0.12602475953105072
268,0.007747923305979756,-0.12499239384780031
269,0.007468832246489434,-0.12427576401763284
270,0.008269679313593495,-0.12255371800838159
271,0.00839517087595931,-0.12119024651755952
272,0.007060355352818279,-0.12095284904262064
273,0.0063450562335116804,-0.12259728542525854
274,0.005104346887300185,-0.12520849571478707
275,0.0035905099405208626,-0.12779423024455697
276,0.0027143161877118344,-0.12835521512995285
277,0.0020150745054702537,-0.12719829238898894
278,0.0019261113214089258,-0.12386248158723913
279,0.003584075317551859,-0.12074111211322164
280,0.005203194693190119,-0.11848289867611995
281,0.006421346102800662,-0.11811075514188521
282,0.008119849705769046,-0.11916724142471127
283,0.007782155635395041,-0.12165658998635843
284,0.006819438568231448,-0.12466332863257064
285,0.006916259677315101,-0.12740525952717305
286,0.007363802176193694,-0.1291199273550397
287,0.007798168416309131,-0.1293940101261534
288,0.008121448668650671,-0.12745493919802917
289,0.00707672173698937,-0.12433611178563761
290,0.004625911846210267,-0.12158816050025
291,0.0007401579674914975,-0.11932770525900431
292,-0.0029732399392069014,-0.11862963556368974
293,-0.005328246093297029,-0.1191700462364241
294,-0.0070735042547335645,-0.11837286056791942
295,-0.007742682384219306,-0.1175802832082004
296,-0.006903546188761241,-0.11678210442941
297,-0.005900102043315061,-0.11580845926934116
298,-0.004992304876693628,-0.11665324697494019
299,-0.0035032789349742927,-0.11973926405774576
300,-0.002251649311280044,-0.12182280512256188
301,-0.0015802307346675952,-0.12338489795307901
302,-0.0014135089991203567,-0.12411344817001446
303,-0.002144148562813402,-0.12351237811188852
304,-0.0043543872888411874,-0.12211849047757736
305,-0.006347204901601473,-0.12183596409853126
306,-0.007818090238029263,-0.1223388248549145
307,-0.007987952250719731,-0.12227694316411822
308,-0.00644868915181613,-0.12163262115528949
309,-0.004361392289183374,-0.12120953094684779
310,-0.002925505431940422,-0.1198895539196019
311,-0.002016401909907511,-0.11846362208448366
312,-0.0024390264221265004,-0.11844941410722302
313,-0.004231909408070708,-0.11898819460397866
314,-0.005550989577101101,-0.11903834389299221
315,-0.006502691921886267,-0.11861669394422893
316,-0.008372122006950065,-0.11739162367786342
317,-0.010645326304797557,-0.11589575819171183
318,-0.012679431567094775,-0.11479275602020443
319,-0.014647418853427055,-0.11448650344710753
320,-0.015892596399105376,-0.11487281782613142
321,-0.015437661874768215,-0.11510040696189373
322,-0.013075979988086166,-0.11558057061639049
323,-0.010512818945439617,-0.11668836321433472
324,-0.008446841374656771,-0.11826263902047476
325,-0.0075638759390982465,-0.12142688592439642
326,-0.007728531602503623,-0.12562784580050387
327,-0.008919974509542314,-0.12908173091467162
328,-0.010332881904746275,-0.13122703390837034
329,-0.011190576759490308,-0.13235635801921983
330,-0.010786932105080064,-0.1325221189970023
331,-0.009665603849849843,-0.1322439334618104
332,-0.008850224854873526,-0.1320114884442195
333,-0.008229528085215257,-0.1325611897937925
334,-0.00797897567984691,-0.13261755035034695
335,-0.008908058477173,-0.1316009725660542
336,-0.011147888064115635,-0.1305557052239839
337,-0.01318391390093946,-0.1297493986434673
338,-0.01597028400561013,-0.1290949452504237
339,-0.01944400432507378,-0.12959350946194423
340,-0.022533348519455838,-0.13058851578147454
341,-0.024431581951898224,-0.13095010002522944
342,-0.02537376729499839,-0.12988869445016152
343,-0.024328097852732343,-0.12719906348136906
344,-0.02206597953458453,-0.1239386327590098
345,-0.019485923575072072,-0.12092350032992624
346,-0.016934343408520906,-0.11911803211481424
347,-0.015352660284350816,-0.11981293060882343
348,-0.014690859064746117,-0.1225740963726149
349,-0.014522667549404858,-0.12563681845926855
350,-0.014758441829369275,-0.12794065862337717
351,-0.01543976649812776,-0.12881904533886387
352,-0.01625523900428064,-0.12791422106942257
353,-0.017127652794980568,-0.12606607615630994
354,-0.01737582282878166,-0.1250364542337727
355,-0.01737500006285158,-0.12574824192730993
356,-0.017160751446505362,-0.12730642057168398
357,-0.016462334637841754,-0.12871314605688347
358,-0.01639522154565766,-0.12934292920546475
359,-0.017511366742355088,-0.12792285055740663
360,-0.01906866985957563,-0.12488663675531975
361,-0.0207445172030836,-0.12193114382801429
362,-0.022480553967916792,-0.11973143467706665
363,-0.023281451638370546,-0.11901043523304827
364,-0.023097719542021406,-0.12018620261648887
365,-0.02254614149656228,-0.12229214758634774
366,-0.021577752705079407,-0.12494880908935442
367,-0.020109901576150415,-0.12841538994148372
368,-0.018634188230864046,-0.13183809236866464
369,-0.017311256731625074,-0.13446093116004887
370,-0.016578118148189082,-0.13584236040636632
371,-0.01710964111704808,-0.13559710855558604
372,-0.019454467672671658,-0.1339868980389154
373,-0.02320366021071114,-0.13156923872083998
374,-0.026901090510833045,-0.12959449479557356
375,-0.029841221557710483,-0.1291080368908201
376,-0.03177684464430115,-0.12940902311878164
377,-0.032297686291662804,-0.12981673194855714
378,-0.031627552553271245,-0.13024483887811758
379,-0.031037916501334473,-0.13010139518400035
380,-0.03084764294733725,-0.1292154732468924
381,-0.03066041814570569,-0.12842343166222026
382,-0.03055271197669245,-0.12786727529801292
383,-0.030482892445440567,-0.12676802947182278
384,-0.030263105126455088,-0.12556948764658274
385,-0.029683796721076513,-0.12503832434484546
386,-0.028942967166576825,-0.12541946923546662
387,-0.02835951845040064,-0.12690337681264932
388,-0.027703138776024195,-0.12854626339450326
389,-0.027127471247223766,-0.12903951903828545
390,-0.02731244690204363,-0.12842503860953727
391,-0.02811512387636586,-0.1266899670471504
392,-0.029481996852229915,-0.12413876538880009
393,-0.03143217857625506,-0.12228593094800269
394,-0.03358987447676753,-0.12128418914239696
395,-0.03533678419931847,-0.12037170103227496
396,-0.0368896712464619,-0.1192342087630873
397,-0.0381905373255243,-0.11851463147275944
398,-0.03920783007943544,-0.11891819391097186
399,-0.040182152631706415,-0.12114020112879278
400,-0.04107289692487365,-0.12551438828640973
401,-0.04216635841217575,-0.13103818074457194
402,-0.042525843931682086,-0.13553988028511743
403,-0.042491832690557015,-0.1380866223052416
404,-0.0420397986597818,-0.13826635539225507
405,-0.04066311246918423,-0.13630592025961988
406,-0.03861327860483893,-0.1334585830016737
407,-0.03700733053330788,-0.13113302144298453
408,-0.03607980576608783,-0.12955625229163276
409,-0.03574936748156718,-0.12847376472360963
410,-0.03630070058771027,-0.12703388469364846
411,-0.03687688457294577,-0.12484817890429162
412,-0.037690375487607834,-0.12209662417553233
413,-0.03801003909719097,-0.12006749891768678
414,-0.03905673428036648,-0.11912135933603761
415,-0.041141412167291065,-0.11887648523607021
416,-0.04397207817838808,-0.11932104598902403
417,-0.04659343833156248,-0.12009394743765553
418,-0.048635612273575476,-0.1197173293381877
419,-0.04911892427530222,-0.11902692381814622
420,-0.04900173267941038,-0.11883982761974327
421,-0.048310561109492604,-0.11858552279880098
422,-0.047521094710162776,-0.11831143841896985
423,-0.047406853034651794,-0.11808174034421509
424,-0.04714822442880971,-0.11752506595874343
425,-0.04592374685845082,-0.11753225578351159
426,-0.04406718973321479,-0.11778512057185986
427,-0.04225332421026099,-0.11843711467163658
428,-0.04073290346994459,-0.11937135597261055
429,-0.04028643693358837,-0.11995653945442739
430,-0.04177351142017968,-0.12012947057914437
431,-0.043656554803581264,-0.12118816081674555
432,-0.04488150009537014,-0.12245771717823288
433,-0.045747681825745214,-0.12424422755828031
434,-0.045602670543301894,-0.12603281130883914
435,-0.04420658332320191,-0.12580000531966262
436,-0.04278266763437279,-0.12461270909491443
437,-0.042296570975246375,-0.12249252548769432
438,-0.04192987121089624,-0.1201716999482107
439,-0.04308446842722931,-0.11955937939414382
440,-0.04503733572249439,-0.12074731231097195
441,-0.04749267581979031,-0.12173679251204744
442,-0.04968646087232828,-0.1227442118448023
443,-0.05234350410838016,-0.12268247609030254
444,-0.053487373598364606,-0.12190809658308935
445,-0.05430993719543814,-0.1215668910754132
446,-0.05476116245703136,-0.12260118684252114
447,-0.05463561561806101,-0.12469180499734778
448,-0.053856683398730225,-0.1265757382306952
449,-0.05375415074541867,-0.12795434914941775
450,-0.05341756046589831,-0.12858992972048905
451,-0.05359945890483243,-0.12849755087715994
452,-0.05396528965544541,-0.12807721019037738
453,-0.05417557742673203,-0.12912307514655658
454,-0.05435250089943267,-0.1300673252299548
455,-0.05493401493562593,-0.13024855638635005
456,-0.05623044591015122,-0.13101839703889565
457,-0.0582257114800555,-0.13102975860358118
458,-0.06110594686115159,-0.13000447224837727
459,-0.06533825170444199,-0.12949108375611523
460,-0.06875498622985356,-0.12881359060403497
461,-0.07094915014021198,-0.12776820697465077
462,-0.07294579549365698,-0.12755646501851217
463,-0.07330822860964092,-0.1262012914699326
464,-0.07154891285520248,-0.1232513608789081
465,-0.06919229037728272,-0.12073018433709422
466,-0.06606312998099956,-0.11759369592714794
467,-0.06205838047624866,-0.11564325270353262
468,-0.05853220677834457,-0.11592538452550749
469,-0.05645546359477322,-0.11806687350187905
470,-0.055936710478079965,-0.1205512942775516
471,-0.056539851536478565,-0.12264220678008043
472,-0.05858284290451477,-0.12392489885650529
473,-0.061527869325927194,-0.12573969660707868
474,-0.06354439469373589,-0.12703759563754755
475,-0.06419935051717943,-0.12978636180836972
476,-0.06487409823937508,-0.13328409529882865
477,-0.06462259549024256,-0.1358219007949159
478,-0.06277477380207633,-0.13635848663780623
479,-0.06106932779604518,-0.13544257688586067
480,-0.06067659880131017,-0.13151577867636377
481,-0.059670358410197875,-0.12711715438270446
482,-0.060611897131495306,-0.12355637392480738
483,-0.06362321527114316,-0.12121913588613994
484,-0.06732268566445983,-0.1203364653105939
485,-0.0702549738281667,-0.12171573986609341
486,-0.07300991836483103,-0.12228084525749497
487,-0.07410201353913336,-0.12345425030441318
488,-0.07330743088077654,-0.12373636769954119
489,-0.07155587959713255,-0.1230928302873829
490,-0.06997471396404294,-0.12239122595257722
491,-0.06828232964956049,-0.12222615437953296
492,-0.06644138669059171,-0.12081390938420067
493,-0.06491710693466242,-0.12017435844503518
494,-0.06367031333078717,-0.12019374484664273
495,-0.06292102639865424,-0.11906505776349251
496,-0.06366748351578683,-0.11905047694062487
497,-0.06500845573836986,-0.11930424602091863
498,-0.06600312536382202,-0.11892959522445858
499,-0.06759571005946703,-0.11981476958620874
500,-0.06755334906537287,-0.12129064756926555
501,-0.06729398848016091,-0.12144552316174309
502,-0.06666664002476809,-0.12193629243916092
503,-0.0673280959349832,-0.12207595980232226
504,-0.06765086452507578,-0.12095361066334682
505,-0.06826771367522985,-0.12140049872950136
506,-0.06785096717895131,-0.12330744083377627
507,-0.06823274590065094,-0.12502037084355208
508,-0.0692616317879525,-0.12781499809789035
509,-0.07048391747763644,-0.12940853020147355
510,-0.07274303387095746,-0.1282024945920061
511,-0.07476368194558125,-0.1255801912776531
512,-0.07473432701976421,-0.12264730788555489
513,-0.07288324203763809,-0.11929214260477926
514,-0.07064332594122084,-0.11766686660310004
515,-0.06833538567934509,-0.11836294110158314
516,-0.06629079040615571,-0.11917935498630831
517,-0.06550031571718626,-0.11911960245233547
518,-0.06535715787389522,-0.11887278333227362
519,-0.06617551769159585,-0.11759957547704356
520,-0.06837348788518693,-0.11546333447942704
521,-0.07203220279202455,-0.11395910687299549
522,-0.07611329097075813,-0.11361757060836779
523,-0.07999185317605502,-0.1150078894197796
524,-0.08289533251258673,-0.11792576399532188
525,-0.08465522814990473,-0.12091485753910233
526,-0.08477552619808151,-0.12375433381658751
527,-0.08392134946999374,-0.12620265852523643
528,-0.08243428369699272,-0.12619818552905612
529,-0.08071963054573189,-0.12497008389908759
530,-0.07819356634777368,-0.1233179118383713
531,-0.07741879318012315,-0.12123296255210492
532,-0.07808353052978177,-0.1188611106208927
533,-0.08089485392658696,-0.11749191803777055
534,-0.08454893801195178,-0.1175139735960108
535,-0.08746134889631486,-0.11922202661665918
536,-0.0895075586547494,-0.12136631392288491
537,-0.09001926371981979,-0.12310759306123682
538,-0.08956726249234453,-0.12344641343779181
539,-0.08982549292635664,-0.12128529667583951
540,-0.08975104801256155,-0.11739065586101044
541,-0.08988218837712102,-0.11328715340789718
542,-0.08974179319314332,-0.11064361343642264
543,-0.08872488360043373,-0.1105047541865787
544,-0.08727329556590725,-0.11266430370087438
545,-0.08584467145336785,-0.11558539435235952
546,-0.08409617702701477,-0.11914205614715133
547,-0.0829965957208481,-0.12224375772278684
548,-0.08231247967894852,-0.12375384007212711
549,-0.08157109885509052,-0.1240580967297799
550,-0.08193538351059035,-0.12479642034922318
551,-0.08242250071968162,-0.12507339311625223
552,-0.08306619364586935,-0.1252665325122637
553,-0.08385996283714414,-0.12574789999821329
554,-0.08414987092203544,-0.1258772913514378
555,-0.08465283314356123,-0.12415991764278965
556,-0.0852707637091966,-0.12226866579341125
557,-0.08665479685745774,-0.12024621633301658
558,-0.08880480960784769,-0.11853974435250202
559,-0.09246659191672874,-0.11865976350435321
560,-0.0952223986066921,-0.12067778136461081
561,-0.09707969262536044,-0.12301032005745785
562,-0.09800585696474012,-0.12540556202283612
563,-0.09783778198622044,-0.12743458374267733
564,-0.09672158994166236,-0.12800262026003395
565,-0.09620405925804569,-0.12860446567919684
566,-0.09630516537618322,-0.12983334208006744
567,-0.09620203679423818,-0.13128670610858426
568,-0.09607109207373833,-0.13262391918392913
569,-0.09554406092905275,-0.13294741818852646
570,-0.09433074754998112,-0.1314917736943603
571,-0.09379909533242667,-0.12916611071089096
572,-0.09401141026359218,-0.12618949674231808
573,-0.09564594800453871,-0.12359635225191859
574,-0.09789907781870111,-0.12218581660186059
575,-0.10037240206724572,-0.12073539152202178
576,-0.10192721772925348,-0.11964567340627108
577,-0.10280724495078901,-0.1186624506784112
578,-0.10144231131405095,-0.11777252632860762
579,-0.0990688894035607,-0.11800986491140365
580,-0.09763286588875451,-0.11926839680794575
581,-0.09676747335773475,-0.12008088451287034
582,-0.09680444498793842,-0.1215253966748289
583,-0.0982085239174581,-0.12264188621179738
584,-0.09925738162335962,-0.12300749482409613
585,-0.09913428022293108,-0.12451457933312371
586,-0.09875809121411466,-0.12723759041087104
587,-0.09795271841570782,-0.13044800582695554
588,-0.09801272290473079,-0.13451886590781928
589,-0.09958456584109855,-0.1377858342314914
590,-0.10130565900068991,-0.139175168138627
591,-0.10309535235319574,-0.13890322767176336
592,-0.10475889439385172,-0.13670356082461632
593,-0.1048697721890028,-0.1331885415457226
594,-0.10368626559351524,-0.13005055935946105
595,-0.10186914874821128,-0.12763673815731472
596,-0.09965646309063798,-0.1270585535150814
597,-0.09723329878313278,-0.12877322374140282
598,-0.0953625766080121,-0.13182167019938046
599,-0.09518146900127171,-0.1352922937542319
600,-0.0971887789723785,-0.13858731086109144
601,-0.10018282811664035,-0.14029869933265202
602,-0.10316876108592186,-0.14063574616149635
603,-0.10538181484599085,-0.14005344663747488
604,-0.10526795532121332,-0.13829611168507983
605,-0.10324600345425007,-0.13603273214067643
606,-0.10078472651624541,-0.13374311636511219
607,-0.09934119216722931,-0.13096175616231523
608,-0.09860597592215146,-0.12860066102559908
609,-0.09902705528728475,-0.12697342901128855
610,-0.10013916419455902,-0.12518646020084664
611,-0.10027817156327191,-0.12423266473520356
612,-0.09971351946413505,-0.12403004006460465
613,-0.10010085287200515,-0.12330217547253322
614,-0.10133753360568218,-0.12344302786343167
615,-0.10272340983794584,-0.1247466534887036
616,-0.10464655654873667,-0.12558064612373437
617,-0.10582143725366025,-0.12666563339959322
618,-0.10512876155943668,-0.12833664915350101
619,-0.10321865945167866,-0.128898423725035
620,-0.10170226899395636,-0.12831789979444116
621,-0.10120250899066476,-0.12799159578906674
622,-0.10215559489359158,-0.12792577920560783
623,-0.10460967001927968,-0.12735848569958902
624,-0.10727942232898276,-0.12672778536880594
625,-0.10958627213683086,-0.12631798159251706
626,-0.11032842632847456,-0.12548571929870395
627,-0.10944522768316708,-0.12450467006406497
628,-0.10850158731759917,-0.12455910464262693
629,-0.10801178329165788,-0.1257575330759165
630,-0.10837548532839128,-0.12756305142288768
631,-0.10985579540121482,-0.12986972298465277
632,-0.11231221566377622,-0.1322924173677379
633,-0.1144436994465609,-0.13428203980722808
634,-0.11532261363828991,-0.13565153876434732
635,-0.11553882116189972,-0.13652532832650924
636,-0.11610268713172947,-0.13631534368438905
637,-0.11728712559797985,-0.13446588723156083
638,-0.11912520989638452,-0.13131834706881043
639,-0.1227028163724443,-0.12736461346829078
640,-0.12617280716331541,-0.12401878575730023
641,-0.1278073854386348,-0.12234652220839214
642,-0.12744573435467435,-0.12189976484147294
643,-0.12515676855316646,-0.1226073266330199
644,-0.12174816956815658,-0.12413010488339801
645,-0.11884311710421307,-0.12552992240079122
646,-0.11811420528353778,-0.12662687404327924
647,-0.11898989883442174,-0.12780229363669993
648,-0.12188366517018129,-0.1286364479038632
649,-0.1265482341459824,-0.12859164945911483
